id,fence_id,status,message_time,image
1253,20,open,2025-05-04 16:55:09,/static/images/open.png
1254,21,open,2025-05-04 16:55:09,/static/images/open.png
1255,22,open,2025-05-04 16:55:09,/static/images/open.png
1256,23,open,2025-05-04 16:55:09,/static/images/open.png
1257,24,open,2025-05-04 16:55:09,/static/images/open.png
1258,26,open,2025-05-04 16:55:09,/static/images/open.png
1259,27,open,2025-05-04 16:55:09,/static/images/open.png
1260,29,open,2025-05-04 16:55:09,/static/images/open.png
1261,30,open,2025-05-04 16:55:09,/static/images/open.png
1262,31,open,2025-05-04 16:55:09,/static/images/open.png
1263,32,open,2025-05-04 16:55:09,/static/images/open.png
1264,33,open,2025-05-04 16:55:09,/static/images/open.png
1265,34,open,2025-05-04 16:55:09,/static/images/open.png
1266,35,open,2025-05-04 16:55:09,/static/images/open.png
1267,36,open,2025-05-04 16:55:09,/static/images/open.png
1268,37,open,2025-05-04 16:55:09,/static/images/open.png
1269,11,closed,2025-05-04 17:13:17,/static/images/closed.png
1270,16,open,2025-05-04 17:21:03,/static/images/open.png
1271,9,sever_traffic_jam,2025-05-04 17:21:24,/static/images/traffic.png
1272,29,open,2025-05-04 17:26:49,/static/images/open.png
1273,2,closed,2025-05-04 17:27:05,/static/images/closed.png
1274,19,open,2025-05-04 17:31:19,/static/images/open.png
1275,5,open,2025-05-04 17:31:40,/static/images/open.png
1276,14,open,2025-05-04 17:33:44,/static/images/open.png
1277,30,open,2025-05-04 17:41:35,/static/images/open.png
1278,13,open,2025-05-04 17:49:59,/static/images/open.png
1279,22,open,2025-05-04 17:49:59,/static/images/open.png
1280,1,open,2025-05-04 17:52:55,/static/images/open.png
1281,33,closed,2025-05-04 17:53:09,/static/images/closed.png
1282,12,open,2025-05-04 17:53:34,/static/images/open.png
1283,5,open,2025-05-05 10:11:38,/static/images/open.png
1284,10,open,2025-05-05 10:18:08,/static/images/open.png
1285,20,open,2025-05-05 10:18:55,/static/images/open.png
1286,1,closed,2025-05-05 10:20:17,/static/images/closed.png
1287,12,open,2025-05-05 10:20:51,/static/images/open.png
1288,19,closed,2025-05-05 10:21:20,/static/images/closed.png
1289,14,open,2025-05-05 10:20:51,/static/images/open.png
1290,11,open,2025-05-05 10:23:22,/static/images/open.png
1291,1,sever_traffic_jam,2025-05-05 10:25:17,/static/images/traffic.png
1292,2,open,2025-05-05 10:25:51,/static/images/open.png
1293,23,open,2025-05-05 10:29:20,/static/images/open.png
1294,1,open,2025-05-05 10:31:25,/static/images/open.png
1295,24,open,2025-05-05 10:32:41,/static/images/open.png
1296,26,open,2025-05-05 10:32:41,/static/images/open.png
1297,5,open,2025-05-05 10:34:55,/static/images/open.png
1298,2,open,2025-05-05 10:38:09,/static/images/open.png
1299,11,sever_traffic_jam,2025-05-05 10:42:02,/static/images/traffic.png
1300,24,open,2025-05-05 10:46:45,/static/images/open.png
1301,26,open,2025-05-05 10:46:45,/static/images/open.png
1302,23,open,2025-05-05 10:46:45,/static/images/open.png
1303,9,closed,2025-05-05 10:53:30,/static/images/closed.png
1304,22,closed,2025-05-05 10:56:32,/static/images/closed.png
1305,1,sever_traffic_jam,2025-05-05 10:58:15,/static/images/traffic.png
1306,18,open,2025-05-05 11:00:59,/static/images/open.png
1307,2,open,2025-05-05 11:01:13,/static/images/open.png
1308,2,open,2025-05-05 11:10:45,/static/images/open.png
1309,24,open,2025-05-05 11:14:16,/static/images/open.png
1310,18,open,2025-05-05 11:14:16,/static/images/open.png
1311,13,open,2025-05-05 11:14:16,/static/images/open.png
1312,23,open,2025-05-05 11:14:16,/static/images/open.png
1313,9,closed,2025-05-05 11:16:23,/static/images/closed.png
1314,5,open,2025-05-05 11:17:39,/static/images/open.png
1315,12,open,2025-05-05 11:17:39,/static/images/open.png
1316,13,open,2025-05-05 11:17:39,/static/images/open.png
1317,21,open,2025-05-05 11:17:39,/static/images/open.png
1318,22,open,2025-05-05 11:17:39,/static/images/open.png
1319,1,open,2025-05-05 11:18:31,/static/images/open.png
1320,31,closed,2025-05-05 11:30:07,/static/images/closed.png
1321,1,open,2025-05-05 11:51:58,/static/images/open.png
1322,2,open,2025-05-05 11:59:12,/static/images/open.png
1323,1,open,2025-05-05 11:59:14,/static/images/open.png
1324,7,open,2025-05-05 12:00:30,/static/images/open.png
1325,16,open,2025-05-05 12:04:00,/static/images/open.png
1326,5,open,2025-05-05 12:04:06,/static/images/open.png
1327,3,open,2025-05-05 12:05:07,/static/images/open.png
1328,3,open,2025-05-05 12:05:55,/static/images/open.png
1329,31,sever_traffic_jam,2025-05-05 12:17:57,/static/images/traffic.png
1330,1,open,2025-05-05 12:20:39,/static/images/open.png
1331,3,closed,2025-05-05 12:25:01,/static/images/closed.png
1332,9,closed,2025-05-05 12:26:07,/static/images/closed.png
1333,7,closed,2025-05-05 12:26:59,/static/images/closed.png
1334,3,open,2025-05-05 12:34:36,/static/images/open.png
1335,5,open,2025-05-05 12:34:49,/static/images/open.png
1336,16,open,2025-05-05 12:40:00,/static/images/open.png
1337,16,open,2025-05-05 12:40:00,/static/images/open.png
1338,1,open,2025-05-05 12:40:01,/static/images/open.png
1339,17,open,2025-05-05 12:44:47,/static/images/open.png
1340,31,closed,2025-05-05 12:45:39,/static/images/closed.png
1341,18,open,2025-05-05 12:46:51,/static/images/open.png
1342,16,open,2025-05-05 12:47:20,/static/images/open.png
1343,27,open,2025-05-05 12:47:20,/static/images/open.png
1344,2,open,2025-05-05 12:47:48,/static/images/open.png
1345,7,open,2025-05-05 12:48:14,/static/images/open.png
1346,1,open,2025-05-05 12:54:22,/static/images/open.png
1347,1,open,2025-05-05 12:54:25,/static/images/open.png
1348,10,open,2025-05-05 13:00:03,/static/images/open.png
1349,6,open,2025-05-05 13:05:18,/static/images/open.png
1350,16,open,2025-05-05 13:05:41,/static/images/open.png
1351,27,open,2025-05-05 13:05:41,/static/images/open.png
1352,15,open,2025-05-05 13:05:41,/static/images/open.png
1353,21,closed,2025-05-05 13:09:42,/static/images/closed.png
1354,18,open,2025-05-05 13:10:41,/static/images/open.png
1355,38,open,2025-05-05 13:11:59,/static/images/open.png
1356,23,closed,2025-05-05 13:21:56,/static/images/closed.png
1357,1,open,2025-05-05 13:22:34,/static/images/open.png
1358,12,closed,2025-05-05 13:22:45,/static/images/closed.png
1359,11,closed,2025-05-05 13:37:42,/static/images/closed.png
1360,13,closed,2025-05-05 13:53:39,/static/images/closed.png
1361,9,closed,2025-05-05 13:53:52,/static/images/closed.png
1362,22,closed,2025-05-05 13:55:17,/static/images/closed.png
1363,22,closed,2025-05-05 13:55:26,/static/images/closed.png
1364,3,open,2025-05-05 13:55:53,/static/images/open.png
1365,14,closed,2025-05-05 13:56:07,/static/images/closed.png
1366,20,sever_traffic_jam,2025-05-05 13:56:12,/static/images/traffic.png
1367,23,closed,2025-05-05 13:56:25,/static/images/closed.png
1368,7,open,2025-05-05 14:02:26,/static/images/open.png
1369,12,sever_traffic_jam,2025-05-05 14:10:25,/static/images/traffic.png
1370,18,closed,2025-05-05 14:11:22,/static/images/closed.png
1371,21,closed,2025-05-05 14:12:17,/static/images/closed.png
1372,5,open,2025-05-05 14:17:22,/static/images/open.png
1373,1,open,2025-05-05 14:17:44,/static/images/open.png
1374,14,open,2025-05-05 14:22:30,/static/images/open.png
1375,3,open,2025-05-05 14:22:47,/static/images/open.png
1376,31,open,2025-05-05 14:23:15,/static/images/open.png
1377,20,closed,2025-05-05 14:23:50,/static/images/closed.png
1378,9,open,2025-05-05 14:37:45,/static/images/open.png
1379,2,open,2025-05-05 14:41:40,/static/images/open.png
1380,7,open,2025-05-05 14:43:16,/static/images/open.png
1381,22,sever_traffic_jam,2025-05-05 14:45:37,/static/images/traffic.png
1382,16,open,2025-05-05 14:46:37,/static/images/open.png
1383,1,open,2025-05-05 14:55:31,/static/images/open.png
1384,30,open,2025-05-05 15:05:01,/static/images/open.png
1385,2,open,2025-05-05 15:06:54,/static/images/open.png
1386,18,closed,2025-05-05 15:11:17,/static/images/closed.png
1387,14,closed,2025-05-05 15:13:44,/static/images/closed.png
1388,17,closed,2025-05-05 15:16:36,/static/images/closed.png
1389,5,closed,2025-05-05 15:43:32,/static/images/closed.png
1390,18,closed,2025-05-05 15:43:45,/static/images/closed.png
1391,14,open,2025-05-05 15:46:58,/static/images/open.png
1392,9,open,2025-05-05 15:47:01,/static/images/open.png
1393,17,open,2025-05-05 15:48:11,/static/images/open.png
1394,17,open,2025-05-05 15:50:22,/static/images/open.png
1395,20,closed,2025-05-05 15:53:18,/static/images/closed.png
1396,38,open,2025-05-05 15:53:35,/static/images/open.png
1397,22,closed,2025-05-05 15:57:57,/static/images/closed.png
1398,9,closed,2025-05-05 16:09:43,/static/images/closed.png
1399,11,closed,2025-05-05 16:12:39,/static/images/closed.png
1400,3,open,2025-05-05 16:13:03,/static/images/open.png
1401,31,closed,2025-05-05 16:12:39,/static/images/closed.png
1402,29,open,2025-05-05 16:14:09,/static/images/open.png
1403,9,closed,2025-05-05 16:22:48,/static/images/closed.png
1404,11,open,2025-05-05 16:28:51,/static/images/open.png
1405,20,closed,2025-05-05 16:30:45,/static/images/closed.png
1406,13,open,2025-05-05 16:34:55,/static/images/open.png
1407,22,open,2025-05-05 16:34:55,/static/images/open.png
1408,8,open,2025-05-05 16:36:09,/static/images/open.png
1409,7,open,2025-05-05 16:37:33,/static/images/open.png
1410,1,open,2025-05-05 16:37:46,/static/images/open.png
1411,12,sever_traffic_jam,2025-05-05 16:37:48,/static/images/traffic.png
1412,9,closed,2025-05-05 16:38:07,/static/images/closed.png
1413,16,open,2025-05-05 16:42:23,/static/images/open.png
1414,14,open,2025-05-05 16:48:34,/static/images/open.png
1415,20,open,2025-05-05 16:55:30,/static/images/open.png
1416,1,open,2025-05-05 17:11:14,/static/images/open.png
1417,2,open,2025-05-05 17:11:14,/static/images/open.png
1418,5,open,2025-05-05 17:11:14,/static/images/open.png
1419,6,open,2025-05-05 17:11:14,/static/images/open.png
1420,7,open,2025-05-05 17:11:14,/static/images/open.png
1421,8,open,2025-05-05 17:11:14,/static/images/open.png
1422,9,open,2025-05-05 17:11:14,/static/images/open.png
1423,10,open,2025-05-05 17:11:14,/static/images/open.png
1424,11,open,2025-05-05 17:11:14,/static/images/open.png
1425,12,open,2025-05-05 17:11:14,/static/images/open.png
1426,13,open,2025-05-05 17:11:14,/static/images/open.png
1427,14,open,2025-05-05 17:11:14,/static/images/open.png
1428,15,open,2025-05-05 17:11:14,/static/images/open.png
1429,16,open,2025-05-05 17:11:14,/static/images/open.png
1430,17,open,2025-05-05 17:11:14,/static/images/open.png
1431,18,open,2025-05-05 17:11:14,/static/images/open.png
1432,19,open,2025-05-05 17:11:14,/static/images/open.png
1433,20,open,2025-05-05 17:11:14,/static/images/open.png
1434,21,open,2025-05-05 17:11:14,/static/images/open.png
1435,22,open,2025-05-05 17:11:14,/static/images/open.png
1436,23,open,2025-05-05 17:11:14,/static/images/open.png
1437,24,open,2025-05-05 17:11:14,/static/images/open.png
1438,26,open,2025-05-05 17:11:14,/static/images/open.png
1439,27,open,2025-05-05 17:11:14,/static/images/open.png
1440,29,open,2025-05-05 17:11:14,/static/images/open.png
1441,30,open,2025-05-05 17:11:14,/static/images/open.png
1442,31,open,2025-05-05 17:11:14,/static/images/open.png
1443,32,open,2025-05-05 17:11:14,/static/images/open.png
1444,33,open,2025-05-05 17:11:14,/static/images/open.png
1445,34,open,2025-05-05 17:11:14,/static/images/open.png
1446,35,open,2025-05-05 17:11:14,/static/images/open.png
1447,36,open,2025-05-05 17:11:14,/static/images/open.png
1448,37,open,2025-05-05 17:11:14,/static/images/open.png
1449,11,sever_traffic_jam,2025-05-05 17:31:56,/static/images/traffic.png
1450,14,open,2025-05-05 17:32:28,/static/images/open.png
1451,19,closed,2025-05-05 17:33:35,/static/images/closed.png
1452,33,closed,2025-05-05 17:33:48,/static/images/closed.png
1453,33,closed,2025-05-05 17:33:54,/static/images/closed.png
1454,1,open,2025-05-05 17:33:55,/static/images/open.png
1455,36,closed,2025-05-05 17:34:01,/static/images/closed.png
1456,10,open,2025-05-05 17:34:28,/static/images/open.png
1457,6,open,2025-05-05 17:34:33,/static/images/open.png
1458,2,open,2025-05-05 17:34:39,/static/images/open.png
1459,1,open,2025-05-05 17:34:51,/static/images/open.png
1460,15,open,2025-05-05 17:35:32,/static/images/open.png
1461,34,open,2025-05-05 17:35:44,/static/images/open.png
1462,37,open,2025-05-05 17:36:03,/static/images/open.png
1463,1,open,2025-05-05 17:36:10,/static/images/open.png
1464,3,open,2025-05-05 17:36:30,/static/images/open.png
1465,1,open,2025-05-05 17:41:24,/static/images/open.png
1466,12,open,2025-05-05 17:43:40,/static/images/open.png
1467,13,open,2025-05-05 17:43:40,/static/images/open.png
1468,22,open,2025-05-05 17:43:40,/static/images/open.png
1469,1,open,2025-05-05 17:52:27,/static/images/open.png
1470,14,open,2025-05-05 17:53:04,/static/images/open.png
1471,18,open,2025-05-05 17:59:26,/static/images/open.png
1472,17,open,2025-05-05 18:19:07,/static/images/open.png
1473,1,sever_traffic_jam,2025-05-05 18:24:05,/static/images/traffic.png
1474,17,sever_traffic_jam,2025-05-05 18:33:35,/static/images/traffic.png
1475,8,closed,2025-05-05 18:38:27,/static/images/closed.png
1476,15,closed,2025-05-05 18:38:27,/static/images/closed.png
1477,7,closed,2025-05-05 18:50:34,/static/images/closed.png
1478,9,open,2025-05-05 18:54:27,/static/images/open.png
1479,9,closed,2025-05-05 18:56:14,/static/images/closed.png
1480,10,open,2025-05-05 18:56:25,/static/images/open.png
1481,13,open,2025-05-05 18:59:16,/static/images/open.png
1482,6,open,2025-05-05 19:03:16,/static/images/open.png
1483,1,closed,2025-05-05 19:10:50,/static/images/closed.png
1484,17,open,2025-05-05 19:15:49,/static/images/open.png
1485,18,open,2025-05-05 19:18:12,/static/images/open.png
1486,9,closed,2025-05-05 20:17:13,/static/images/closed.png
1487,8,sever_traffic_jam,2025-05-05 20:20:07,/static/images/traffic.png
1488,9,sever_traffic_jam,2025-05-05 20:20:07,/static/images/traffic.png
1489,27,sever_traffic_jam,2025-05-05 20:20:07,/static/images/traffic.png
1490,16,open,2025-05-05 20:32:20,/static/images/open.png
1491,14,open,2025-05-05 20:32:22,/static/images/open.png
1492,8,closed,2025-05-05 20:42:00,/static/images/closed.png
1493,7,closed,2025-05-05 20:47:13,/static/images/closed.png
1494,2,open,2025-05-06 04:00:14,/static/images/open.png
1495,12,open,2025-05-06 04:00:25,/static/images/open.png
1496,1,open,2025-05-06 04:04:46,/static/images/open.png
1497,17,open,2025-05-06 04:07:20,/static/images/open.png
1498,5,open,2025-05-06 04:08:05,/static/images/open.png
1499,33,closed,2025-05-06 04:08:34,/static/images/closed.png
1500,19,closed,2025-05-06 04:08:38,/static/images/closed.png
1501,36,closed,2025-05-06 04:08:49,/static/images/closed.png
1502,16,open,2025-05-06 04:08:54,/static/images/open.png
1503,17,open,2025-05-06 04:09:33,/static/images/open.png
1504,37,open,2025-05-06 04:09:35,/static/images/open.png
1505,20,open,2025-05-06 04:10:41,/static/images/open.png
1506,31,open,2025-05-06 04:11:11,/static/images/open.png
1507,38,open,2025-05-06 04:11:21,/static/images/open.png
1508,17,open,2025-05-06 04:11:32,/static/images/open.png
1509,17,closed,2025-05-06 04:13:08,/static/images/closed.png
1510,5,open,2025-05-06 04:13:36,/static/images/open.png
1511,5,open,2025-05-06 04:13:43,/static/images/open.png
1512,3,open,2025-05-06 04:13:53,/static/images/open.png
1513,4,open,2025-05-06 04:14:12,/static/images/open.png
1514,29,open,2025-05-06 04:14:36,/static/images/open.png
1515,8,open,2025-05-06 04:16:44,/static/images/open.png
1516,10,open,2025-05-06 04:17:36,/static/images/open.png
1517,10,open,2025-05-06 04:18:02,/static/images/open.png
1518,3,sever_traffic_jam,2025-05-06 04:22:49,/static/images/traffic.png
1519,2,open,2025-05-06 04:27:43,/static/images/open.png
1520,11,open,2025-05-06 04:30:40,/static/images/open.png
1521,22,sever_traffic_jam,2025-05-06 04:36:04,/static/images/traffic.png
1522,5,closed,2025-05-06 04:36:29,/static/images/closed.png
1523,17,open,2025-05-06 04:44:29,/static/images/open.png
1524,14,sever_traffic_jam,2025-05-06 04:46:32,/static/images/traffic.png
1525,18,open,2025-05-06 04:48:08,/static/images/open.png
1526,1,open,2025-05-06 04:53:06,/static/images/open.png
1527,5,closed,2025-05-06 04:56:45,/static/images/closed.png
1528,2,open,2025-05-06 05:01:29,/static/images/open.png
1529,3,open,2025-05-06 05:02:16,/static/images/open.png
1530,1,closed,2025-05-06 05:06:33,/static/images/closed.png
1531,9,closed,2025-05-06 05:09:04,/static/images/closed.png
1532,27,open,2025-05-06 05:09:29,/static/images/open.png
1533,7,open,2025-05-06 05:09:53,/static/images/open.png
1534,1,open,2025-05-06 05:10:15,/static/images/open.png
1535,5,closed,2025-05-06 05:10:59,/static/images/closed.png
1536,2,open,2025-05-06 05:11:31,/static/images/open.png
1537,2,sever_traffic_jam,2025-05-06 05:21:08,/static/images/traffic.png
1538,1,open,2025-05-06 05:24:04,/static/images/open.png
1539,17,open,2025-05-06 05:29:42,/static/images/open.png
1540,28,open,2025-05-06 05:38:14,/static/images/open.png
1541,11,closed,2025-05-06 05:39:54,/static/images/closed.png
1542,9,closed,2025-05-06 05:41:17,/static/images/closed.png
1543,32,open,2025-05-06 05:43:01,/static/images/open.png
1544,33,open,2025-05-06 05:43:01,/static/images/open.png
1545,34,open,2025-05-06 05:43:01,/static/images/open.png
1546,35,open,2025-05-06 05:43:01,/static/images/open.png
1547,17,open,2025-05-06 05:43:01,/static/images/open.png
1548,23,open,2025-05-06 05:47:50,/static/images/open.png
1549,10,open,2025-05-06 05:56:34,/static/images/open.png
1550,1,open,2025-05-06 05:58:20,/static/images/open.png
1551,9,closed,2025-05-06 06:00:28,/static/images/closed.png
1552,3,open,2025-05-06 06:03:46,/static/images/open.png
1553,1,open,2025-05-06 06:07:00,/static/images/open.png
1554,2,open,2025-05-06 06:07:00,/static/images/open.png
1555,14,open,2025-05-06 06:10:02,/static/images/open.png
1556,20,closed,2025-05-06 06:12:29,/static/images/closed.png
1557,5,closed,2025-05-06 06:17:13,/static/images/closed.png
1558,5,closed,2025-05-06 06:19:04,/static/images/closed.png
1559,10,open,2025-05-06 06:24:10,/static/images/open.png
1560,2,open,2025-05-06 06:31:43,/static/images/open.png
1561,16,open,2025-05-06 06:34:57,/static/images/open.png
1562,27,open,2025-05-06 06:34:57,/static/images/open.png
1563,15,open,2025-05-06 06:34:57,/static/images/open.png
1564,5,sever_traffic_jam,2025-05-06 06:35:31,/static/images/traffic.png
1565,38,open,2025-05-06 06:39:52,/static/images/open.png
1566,20,open,2025-05-06 06:55:45,/static/images/open.png
1567,1,open,2025-05-06 06:56:15,/static/images/open.png
1568,8,open,2025-05-06 06:59:15,/static/images/open.png
1569,27,open,2025-05-06 06:59:15,/static/images/open.png
1570,9,open,2025-05-06 07:04:13,/static/images/open.png
1571,2,open,2025-05-06 07:06:12,/static/images/open.png
1572,6,open,2025-05-06 07:08:06,/static/images/open.png
1573,19,closed,2025-05-06 07:09:39,/static/images/closed.png
1574,1,open,2025-05-06 07:13:12,/static/images/open.png
1575,10,open,2025-05-06 07:16:45,/static/images/open.png
1576,12,open,2025-05-06 07:29:43,/static/images/open.png
1577,24,open,2025-05-06 07:32:54,/static/images/open.png
1578,23,open,2025-05-06 07:32:58,/static/images/open.png
1579,17,open,2025-05-06 07:33:34,/static/images/open.png
1580,5,closed,2025-05-06 07:34:27,/static/images/closed.png
1581,9,closed,2025-05-06 07:36:12,/static/images/closed.png
1582,18,open,2025-05-06 07:39:41,/static/images/open.png
1583,18,open,2025-05-06 07:39:49,/static/images/open.png
1584,17,open,2025-05-06 07:42:50,/static/images/open.png
1585,5,closed,2025-05-06 07:43:01,/static/images/closed.png
1586,33,closed,2025-05-06 07:47:59,/static/images/closed.png
1587,5,sever_traffic_jam,2025-05-06 07:48:11,/static/images/traffic.png
1588,1,open,2025-05-06 07:52:33,/static/images/open.png
1589,2,open,2025-05-06 07:53:02,/static/images/open.png
1590,13,open,2025-05-06 07:58:05,/static/images/open.png
1591,22,open,2025-05-06 07:58:05,/static/images/open.png
1592,15,open,2025-05-06 07:59:41,/static/images/open.png
1593,35,open,2025-05-06 08:00:02,/static/images/open.png
1594,5,closed,2025-05-06 08:01:01,/static/images/closed.png
1595,27,open,2025-05-06 08:02:16,/static/images/open.png
1596,8,closed,2025-05-06 08:05:50,/static/images/closed.png
1597,9,closed,2025-05-06 08:22:26,/static/images/closed.png
1598,1,open,2025-05-06 08:22:38,/static/images/open.png
1599,29,open,2025-05-06 08:25:06,/static/images/open.png
1600,35,open,2025-05-06 08:27:07,/static/images/open.png
1601,4,open,2025-05-06 08:32:02,/static/images/open.png
1602,16,open,2025-05-06 08:33:19,/static/images/open.png
1603,38,open,2025-05-06 08:35:59,/static/images/open.png
1604,20,open,2025-05-06 08:36:07,/static/images/open.png
1605,5,sever_traffic_jam,2025-05-06 08:43:43,/static/images/traffic.png
1606,3,open,2025-05-06 08:46:13,/static/images/open.png
1607,4,open,2025-05-06 08:46:18,/static/images/open.png
1608,29,open,2025-05-06 08:46:34,/static/images/open.png
1609,14,closed,2025-05-06 08:47:34,/static/images/closed.png
1610,19,closed,2025-05-06 08:48:12,/static/images/closed.png
1611,33,closed,2025-05-06 08:48:19,/static/images/closed.png
1612,33,open,2025-05-06 08:48:47,/static/images/open.png
1613,33,open,2025-05-06 08:49:19,/static/images/open.png
1614,36,closed,2025-05-06 08:49:34,/static/images/closed.png
1615,37,open,2025-05-06 08:51:55,/static/images/open.png
1616,16,open,2025-05-06 08:57:46,/static/images/open.png
1617,27,open,2025-05-06 09:02:15,/static/images/open.png
1618,21,closed,2025-05-06 09:04:09,/static/images/closed.png
1619,5,closed,2025-05-06 09:04:09,/static/images/closed.png
1620,1,open,2025-05-06 09:04:34,/static/images/open.png
1621,9,sever_traffic_jam,2025-05-06 09:08:01,/static/images/traffic.png
1622,24,open,2025-05-06 09:09:27,/static/images/open.png
1623,15,open,2025-05-06 09:09:34,/static/images/open.png
1624,18,open,2025-05-06 09:22:36,/static/images/open.png
1625,16,open,2025-05-06 09:24:02,/static/images/open.png
1626,22,closed,2025-05-06 09:24:43,/static/images/closed.png
1627,8,closed,2025-05-06 09:28:29,/static/images/closed.png
1628,2,open,2025-05-06 09:29:36,/static/images/open.png
1629,31,open,2025-05-06 09:30:33,/static/images/open.png
1630,17,open,2025-05-06 09:33:18,/static/images/open.png
1631,7,open,2025-05-06 09:36:14,/static/images/open.png
1632,18,open,2025-05-06 09:40:55,/static/images/open.png
1633,1,open,2025-05-06 09:43:31,/static/images/open.png
1634,2,open,2025-05-06 09:46:07,/static/images/open.png
1635,7,open,2025-05-06 09:46:09,/static/images/open.png
1636,31,open,2025-05-06 09:49:26,/static/images/open.png
1637,2,open,2025-05-06 09:53:07,/static/images/open.png
1638,23,sever_traffic_jam,2025-05-06 09:56:22,/static/images/traffic.png
1639,1,open,2025-05-06 09:59:35,/static/images/open.png
1640,11,open,2025-05-06 10:05:54,/static/images/open.png
1641,9,sever_traffic_jam,2025-05-06 10:11:06,/static/images/traffic.png
1642,2,closed,2025-05-06 10:22:50,/static/images/closed.png
1643,9,sever_traffic_jam,2025-05-06 10:24:47,/static/images/traffic.png
1644,32,open,2025-05-06 10:29:31,/static/images/open.png
1645,1,closed,2025-05-06 10:41:51,/static/images/closed.png
1646,24,open,2025-05-06 10:46:51,/static/images/open.png
1647,11,closed,2025-05-06 10:48:46,/static/images/closed.png
1648,23,open,2025-05-06 11:11:56,/static/images/open.png
1649,11,closed,2025-05-06 11:12:22,/static/images/closed.png
1650,1,sever_traffic_jam,2025-05-06 11:18:38,/static/images/traffic.png
1651,18,open,2025-05-06 11:20:12,/static/images/open.png
1652,29,open,2025-05-06 11:20:12,/static/images/open.png
1653,2,open,2025-05-06 11:21:08,/static/images/open.png
1654,14,sever_traffic_jam,2025-05-06 11:21:38,/static/images/traffic.png
1655,6,open,2025-05-06 11:22:25,/static/images/open.png
1656,10,open,2025-05-06 11:29:25,/static/images/open.png
1657,1,closed,2025-05-06 11:46:30,/static/images/closed.png
1658,17,open,2025-05-06 11:46:46,/static/images/open.png
1659,2,closed,2025-05-06 11:47:44,/static/images/closed.png
1660,8,closed,2025-05-06 11:48:21,/static/images/closed.png
1661,22,closed,2025-05-06 11:49:40,/static/images/closed.png
1662,14,open,2025-05-06 11:49:53,/static/images/open.png
1663,31,open,2025-05-06 11:50:25,/static/images/open.png
1664,9,closed,2025-05-06 11:51:50,/static/images/closed.png
1665,14,closed,2025-05-06 11:53:56,/static/images/closed.png
1666,18,open,2025-05-06 11:54:11,/static/images/open.png
1667,10,closed,2025-05-06 11:57:26,/static/images/closed.png
1668,3,open,2025-05-06 12:06:37,/static/images/open.png
1669,12,open,2025-05-06 12:11:29,/static/images/open.png
1670,2,closed,2025-05-06 12:13:45,/static/images/closed.png
1671,1,open,2025-05-06 12:17:02,/static/images/open.png
1672,12,open,2025-05-06 12:21:28,/static/images/open.png
1673,9,closed,2025-05-06 12:23:32,/static/images/closed.png
1674,13,closed,2025-05-06 12:25:35,/static/images/closed.png
1675,10,open,2025-05-06 12:26:02,/static/images/open.png
1676,16,open,2025-05-06 12:27:32,/static/images/open.png
1677,6,open,2025-05-06 12:33:24,/static/images/open.png
1678,3,closed,2025-05-06 12:33:34,/static/images/closed.png
1679,2,open,2025-05-06 12:35:40,/static/images/open.png
1680,11,closed,2025-05-06 12:36:36,/static/images/closed.png
1681,18,open,2025-05-06 12:38:20,/static/images/open.png
1682,1,open,2025-05-06 12:42:20,/static/images/open.png
1683,1,open,2025-05-06 12:42:31,/static/images/open.png
1684,15,open,2025-05-06 12:42:31,/static/images/open.png
1685,3,sever_traffic_jam,2025-05-06 12:43:03,/static/images/traffic.png
1686,3,open,2025-05-06 12:48:59,/static/images/open.png
1687,1,open,2025-05-06 12:49:34,/static/images/open.png
1688,9,closed,2025-05-06 12:52:17,/static/images/closed.png
1689,14,open,2025-05-06 12:57:34,/static/images/open.png
1690,14,closed,2025-05-06 12:57:38,/static/images/closed.png
1691,32,open,2025-05-06 13:00:27,/static/images/open.png
1692,17,closed,2025-05-06 13:03:31,/static/images/closed.png
1693,12,closed,2025-05-06 13:04:52,/static/images/closed.png
1694,17,closed,2025-05-06 13:09:03,/static/images/closed.png
1695,2,sever_traffic_jam,2025-05-06 13:11:26,/static/images/traffic.png
1696,17,open,2025-05-06 13:13:00,/static/images/open.png
1697,1,open,2025-05-06 13:21:59,/static/images/open.png
1698,9,closed,2025-05-06 13:25:45,/static/images/closed.png
1699,1,open,2025-05-06 13:28:36,/static/images/open.png
1700,2,open,2025-05-06 13:33:03,/static/images/open.png
1701,33,open,2025-05-06 13:37:32,/static/images/open.png
1702,15,closed,2025-05-06 13:38:24,/static/images/closed.png
1703,9,closed,2025-05-06 13:41:59,/static/images/closed.png
1704,1,closed,2025-05-06 13:43:56,/static/images/closed.png
1705,17,closed,2025-05-06 13:45:44,/static/images/closed.png
1706,17,open,2025-05-06 13:46:56,/static/images/open.png
1707,1,open,2025-05-06 13:47:17,/static/images/open.png
1708,1,open,2025-05-06 13:52:30,/static/images/open.png
1709,8,open,2025-05-06 13:53:06,/static/images/open.png
1710,5,open,2025-05-06 13:53:57,/static/images/open.png
1711,21,closed,2025-05-06 13:54:45,/static/images/closed.png
1712,7,open,2025-05-06 13:53:06,/static/images/open.png
1713,23,closed,2025-05-06 13:58:41,/static/images/closed.png
1714,11,open,2025-05-06 14:00:40,/static/images/open.png
1715,1,open,2025-05-06 14:01:42,/static/images/open.png
1716,1,closed,2025-05-06 14:02:37,/static/images/closed.png
